geneId	GO_id
B9J08_001377	GO:0042134
B9J08_001377	GO:0000027
B9J08_001377	GO:0000055
B9J08_001377	GO:0000463
B9J08_001377	GO:0000466
B9J08_001378	GO:0000112
B9J08_001378	GO:0000439
B9J08_001378	GO:0005675
B9J08_001378	GO:0005829
B9J08_001378	GO:0010314
B9J08_001378	GO:0032266
B9J08_001378	GO:0006289
B9J08_001378	GO:0006360
B9J08_001378	GO:0006366
B9J08_001378	GO:0070816
B9J08_001380	GO:0003723
B9J08_001380	GO:0033897
B9J08_001380	GO:0090502
B9J08_001381	GO:0005829
B9J08_001381	GO:0004784
B9J08_001381	GO:0046872
B9J08_001381	GO:0009405
B9J08_001381	GO:0019430
B9J08_001381	GO:0036170
B9J08_001381	GO:0055114
B9J08_001382	GO:0008233
B9J08_001383	GO:0000329
B9J08_001383	GO:0005829
B9J08_001383	GO:0004571
B9J08_001383	GO:0008270
B9J08_001383	GO:0030246
B9J08_001383	GO:0006013
B9J08_001383	GO:0009313
B9J08_001384	GO:0005730
B9J08_001384	GO:0005829
B9J08_001384	GO:0005085
B9J08_001384	GO:0042256
B9J08_001384	GO:0043547
B9J08_001385	GO:0005730
B9J08_001385	GO:0005739
B9J08_001385	GO:0005829
B9J08_001385	GO:0005840
B9J08_001385	GO:0005844
B9J08_001385	GO:0000054
B9J08_001385	GO:0006364
B9J08_001385	GO:0006450
B9J08_001385	GO:0006452
B9J08_001386	GO:0004864
B9J08_001386	GO:0009966
B9J08_001386	GO:0043086
B9J08_001386	GO:0043666
B9J08_001387	GO:0005802
B9J08_001387	GO:0005829
B9J08_001387	GO:0003924
B9J08_001387	GO:0005525
B9J08_001387	GO:0006623
B9J08_001387	GO:0006897
B9J08_001387	GO:0007264
B9J08_001387	GO:0035690
B9J08_001387	GO:0043001
B9J08_001388	GO:0005829
B9J08_001388	GO:0016021
B9J08_001388	GO:0004665
B9J08_001388	GO:0008977
B9J08_001388	GO:0042802
B9J08_001388	GO:0006571
B9J08_001388	GO:0055114
B9J08_001389	GO:0005634
B9J08_001389	GO:0005739
B9J08_001389	GO:0004631
B9J08_001389	GO:0005524
B9J08_001389	GO:0006696
B9J08_001389	GO:0010142
B9J08_001389	GO:0019287
B9J08_001389	GO:0031388
B9J08_001390	GO:0016021
B9J08_001392	GO:0005743
B9J08_001392	GO:0042719
B9J08_001392	GO:0008565
B9J08_001392	GO:0046872
B9J08_001392	GO:0051082
B9J08_001392	GO:0045039
B9J08_001393	GO:0005634
B9J08_001393	GO:0005758
B9J08_001393	GO:0005829
B9J08_001393	GO:0004408
B9J08_001393	GO:0018063
B9J08_001394	GO:0005783
B9J08_001394	GO:0005794
B9J08_001394	GO:0005886
B9J08_001394	GO:0016021
B9J08_001396	GO:0000176
B9J08_001396	GO:0000177
B9J08_001396	GO:0005829
B9J08_001396	GO:0044732
B9J08_001396	GO:0004527
B9J08_001396	GO:0000467
B9J08_001396	GO:0016075
B9J08_001396	GO:0034473
B9J08_001396	GO:0034475
B9J08_001396	GO:0034476
B9J08_001396	GO:0070478
B9J08_001396	GO:0071028
B9J08_001396	GO:0071038
B9J08_001396	GO:0071039
B9J08_001396	GO:0071051
B9J08_001397	GO:0005783
B9J08_001397	GO:0016021
B9J08_001397	GO:0016758
B9J08_001397	GO:0006506
B9J08_001397	GO:0031505
B9J08_001399	GO:0016021
B9J08_001399	GO:0055085
B9J08_001400	GO:0005634
B9J08_001400	GO:0005829
B9J08_001400	GO:0003677
B9J08_001400	GO:0003824
B9J08_001400	GO:0006367
B9J08_001400	GO:0009267
B9J08_001400	GO:0032968
B9J08_001400	GO:0036170
B9J08_001400	GO:0036180
B9J08_001402	GO:0016021
B9J08_001402	GO:0004181
B9J08_001402	GO:0006508
B9J08_001403	GO:0005737
B9J08_001403	GO:0016787
B9J08_001404	GO:0016772
B9J08_001405	GO:0005811
B9J08_001405	GO:0016021
B9J08_001405	GO:0004622
B9J08_001405	GO:0055088
B9J08_001406	GO:0005634
B9J08_001406	GO:0005829
B9J08_001406	GO:0019774
B9J08_001406	GO:0004298
B9J08_001406	GO:0010499
B9J08_001406	GO:0043161
B9J08_001407	GO:0030176
B9J08_001407	GO:0045015
B9J08_001407	GO:0006621
B9J08_001407	GO:0006888
B9J08_001407	GO:0015031
B9J08_001408	GO:0005623
B9J08_001408	GO:0045454
B9J08_001410	GO:0005739
B9J08_001410	GO:0005829
B9J08_001410	GO:0005847
B9J08_001410	GO:0003723
B9J08_001410	GO:0006369
B9J08_001410	GO:0006378
B9J08_001410	GO:0006379
B9J08_001411	GO:0005789
B9J08_001411	GO:0016021
B9J08_001411	GO:0051377
B9J08_001411	GO:0006506
B9J08_001412	GO:0016021
B9J08_001413	GO:0005634
B9J08_001413	GO:0005737
B9J08_001413	GO:0004831
B9J08_001413	GO:0005524
B9J08_001413	GO:0006437
B9J08_001414	GO:0008270
B9J08_001414	GO:0030163
B9J08_001415	GO:0008270
B9J08_001416	GO:0030427
B9J08_001416	GO:0030479
B9J08_001416	GO:0032153
B9J08_001416	GO:0051286
B9J08_001416	GO:0003779
B9J08_001417	GO:0005768
B9J08_001417	GO:0016021
B9J08_001417	GO:0043328
B9J08_001418	GO:0009277
B9J08_001418	GO:0009986
B9J08_001418	GO:0042124
B9J08_001418	GO:0042973
B9J08_001418	GO:0005975
B9J08_001418	GO:0031505
B9J08_001420	GO:0005783
B9J08_001420	GO:0005829
B9J08_001420	GO:0005844
B9J08_001420	GO:0042175
B9J08_001420	GO:0003723
B9J08_001420	GO:0007088
B9J08_001420	GO:0008298
B9J08_001420	GO:0016071
B9J08_001421	GO:0005634
B9J08_001421	GO:0004452
B9J08_001421	GO:0016787
B9J08_001421	GO:0045337
B9J08_001422	GO:0005739
B9J08_001422	GO:0016992
B9J08_001422	GO:0046872
B9J08_001422	GO:0051539
B9J08_001422	GO:0009107
B9J08_001422	GO:0009249
B9J08_001423	GO:0004407
B9J08_001423	GO:0000083
B9J08_001423	GO:0016575
B9J08_001423	GO:0045944
B9J08_001424	GO:0005096
B9J08_001424	GO:0035091
B9J08_001424	GO:0007165
B9J08_001424	GO:0043547
B9J08_001425	GO:0005672
B9J08_001425	GO:0005829
B9J08_001425	GO:0051123
B9J08_001427	GO:0000131
B9J08_001427	GO:0030479
B9J08_001427	GO:0032153
B9J08_001427	GO:0051285
B9J08_001427	GO:0003779
B9J08_001427	GO:0005543
B9J08_001427	GO:0030276
B9J08_001427	GO:0030674
B9J08_001427	GO:0006897
B9J08_001427	GO:0007015
B9J08_001427	GO:0030866
B9J08_001427	GO:0030950
B9J08_001427	GO:0034613
B9J08_001427	GO:0051519
B9J08_001427	GO:0071852
B9J08_001428	GO:0005740
B9J08_001428	GO:0016021
B9J08_001428	GO:0005310
B9J08_001428	GO:0006835
B9J08_001428	GO:0055085
B9J08_001429	GO:0003877
B9J08_001429	GO:0005524
B9J08_001429	GO:0009117
B9J08_001430	GO:0005730
B9J08_001430	GO:0030687
B9J08_001430	GO:0044732
B9J08_001430	GO:0008650
B9J08_001430	GO:0070039
B9J08_001430	GO:0000453
B9J08_001430	GO:0000463
B9J08_001430	GO:0000466
B9J08_001431	GO:0000306
B9J08_001431	GO:0000329
B9J08_001431	GO:0005829
B9J08_001431	GO:0030897
B9J08_001431	GO:0032153
B9J08_001431	GO:0033263
B9J08_001431	GO:0008270
B9J08_001431	GO:0030674
B9J08_001431	GO:0006895
B9J08_001431	GO:0006904
B9J08_001431	GO:0032889
B9J08_001431	GO:0035542
B9J08_001431	GO:0042144
B9J08_001431	GO:0045324
B9J08_001432	GO:0003779
B9J08_001432	GO:0005509
B9J08_001433	GO:0005747
B9J08_001433	GO:0006120
B9J08_001434	GO:0005654
B9J08_001434	GO:0005730
B9J08_001434	GO:0005840
B9J08_001434	GO:0030687
B9J08_001434	GO:0000027
B9J08_001434	GO:0000956
B9J08_001434	GO:0006364
B9J08_001434	GO:0035690
B9J08_001435	GO:0000941
B9J08_001435	GO:0019237
B9J08_001435	GO:0007059
B9J08_001435	GO:0030472
B9J08_001435	GO:0051382
B9J08_001436	GO:0006357
B9J08_001438	GO:0005737
B9J08_001438	GO:0070191
B9J08_001438	GO:0034599
B9J08_001438	GO:0055114
B9J08_001439	GO:0000784
B9J08_001439	GO:0000932
B9J08_001439	GO:0003729
B9J08_001439	GO:0007004
B9J08_001439	GO:0008298
B9J08_001439	GO:0048255
B9J08_001442	GO:0005783
B9J08_001442	GO:0005786
B9J08_001442	GO:0005829
B9J08_001442	GO:0003924
B9J08_001442	GO:0005525
B9J08_001442	GO:0008312
B9J08_001442	GO:0006614
B9J08_001443	GO:0005874
B9J08_001443	GO:0005200
B9J08_001443	GO:0007026
B9J08_001443	GO:0031505
B9J08_001444	GO:0008023
B9J08_001444	GO:0000993
B9J08_001444	GO:0003746
B9J08_001444	GO:0006368
B9J08_001444	GO:0006414
B9J08_001444	GO:0034401
B9J08_001446	GO:0019867
B9J08_001447	GO:0004413
B9J08_001447	GO:0005524
B9J08_001447	GO:0009088
B9J08_001447	GO:0009092
B9J08_001447	GO:0016310
B9J08_001448	GO:0005783
B9J08_001448	GO:0016021
B9J08_001448	GO:0005506
B9J08_001448	GO:0008168
B9J08_001448	GO:0008398
B9J08_001448	GO:0020037
B9J08_001448	GO:0006696
B9J08_001448	GO:0032259
B9J08_001448	GO:0055114
B9J08_001448	GO:0070988
B9J08_001449	GO:0046983
B9J08_001449	GO:0007124
B9J08_001450	GO:0016021
B9J08_001450	GO:0016491
B9J08_001450	GO:0055114
B9J08_001451	GO:0005634
B9J08_001451	GO:0005829
B9J08_001451	GO:0019702
B9J08_001451	GO:0035246
B9J08_001452	GO:0017087
B9J08_001452	GO:0004222
B9J08_001452	GO:0046872
B9J08_001452	GO:0006627
B9J08_001453	GO:0005829
B9J08_001453	GO:0005847
B9J08_001453	GO:1990251
B9J08_001453	GO:0003723
B9J08_001453	GO:0004652
B9J08_001453	GO:0005524
B9J08_001453	GO:0046872
B9J08_001453	GO:0006378
B9J08_001453	GO:0033621
B9J08_001453	GO:0044011
B9J08_001454	GO:0005634
B9J08_001454	GO:0005829
B9J08_001454	GO:0008289
B9J08_001454	GO:0006869
B9J08_001454	GO:0009405
B9J08_001454	GO:0044011
B9J08_001455	GO:0005634
B9J08_001455	GO:0005802
B9J08_001455	GO:0004430
B9J08_001455	GO:0046854
B9J08_001455	GO:0048015
B9J08_001457	GO:0005730
B9J08_001457	GO:0005768
B9J08_001457	GO:0005794
B9J08_001457	GO:0005829
B9J08_001457	GO:0030427
B9J08_001457	GO:0032153
B9J08_001457	GO:0051286
B9J08_001457	GO:0000149
B9J08_001457	GO:0000920
B9J08_001457	GO:0006887
B9J08_001457	GO:0006897
B9J08_001457	GO:0032456
B9J08_001457	GO:0034498
B9J08_001457	GO:0048278
B9J08_001460	GO:0005739
B9J08_001461	GO:0005634
B9J08_001461	GO:0005832
B9J08_001461	GO:0005524
B9J08_001461	GO:0051082
B9J08_001461	GO:0006457
B9J08_001462	GO:0005634
B9J08_001463	GO:0000131
B9J08_001463	GO:0000142
B9J08_001463	GO:0016460
B9J08_001463	GO:0003774
B9J08_001463	GO:0005524
B9J08_001463	GO:0000915
B9J08_001463	GO:0000916
B9J08_001464	GO:0005887
B9J08_001464	GO:0005315
B9J08_001464	GO:0005384
B9J08_001464	GO:0097079
B9J08_001464	GO:0006797
B9J08_001464	GO:0006817
B9J08_001464	GO:0015992
B9J08_001464	GO:0071421
B9J08_001464	GO:0097080
B9J08_001465	GO:0016021
B9J08_001467	GO:0005634
B9J08_001467	GO:0005829
B9J08_001467	GO:0004478
B9J08_001467	GO:0005524
B9J08_001467	GO:0046872
B9J08_001467	GO:0006555
B9J08_001467	GO:0006556
B9J08_001467	GO:0006730
B9J08_001469	GO:0000781
B9J08_001469	GO:0031298
B9J08_001469	GO:0000076
B9J08_001469	GO:0000723
B9J08_001469	GO:0006281
B9J08_001469	GO:0006348
B9J08_001469	GO:0007064
B9J08_001469	GO:0030466
B9J08_001469	GO:0031573
B9J08_001469	GO:0033262
B9J08_001469	GO:0043570
B9J08_001469	GO:0048478
B9J08_001471	GO:0005730
B9J08_001471	GO:0030686
B9J08_001471	GO:0032040
B9J08_001471	GO:0003723
B9J08_001471	GO:0000447
B9J08_001473	GO:0005634
B9J08_001473	GO:0022626
B9J08_001473	GO:0000027
B9J08_001474	GO:0005658
B9J08_001474	GO:1990077
B9J08_001474	GO:0003896
B9J08_001474	GO:0006269
B9J08_001475	GO:0004553
B9J08_001475	GO:0005975
B9J08_001476	GO:0071007
B9J08_001476	GO:0071021
B9J08_001476	GO:0003676
B9J08_001476	GO:0004004
B9J08_001476	GO:0005524
B9J08_001476	GO:0000350
B9J08_001476	GO:0000390
B9J08_001477	GO:0005635
B9J08_001477	GO:0005789
B9J08_001477	GO:0005829
B9J08_001477	GO:0019774
B9J08_001477	GO:0004298
B9J08_001477	GO:0061133
B9J08_001477	GO:0010499
B9J08_001477	GO:0010950
B9J08_001477	GO:0043161
B9J08_001478	GO:0005634
B9J08_001478	GO:0005829
B9J08_001478	GO:0016021
B9J08_001478	GO:0004746
B9J08_001478	GO:0016491
B9J08_001478	GO:0009231
B9J08_001478	GO:0055114
B9J08_001482	GO:0016021
B9J08_001484	GO:0005758
B9J08_001484	GO:0005782
B9J08_001484	GO:0003729
B9J08_001484	GO:0003988
B9J08_001484	GO:0006635
B9J08_001487	GO:0016021
B9J08_001487	GO:0055085
B9J08_001489	GO:0003993
B9J08_001489	GO:0016311
B9J08_001491	GO:0016021
B9J08_001492	GO:0005634
B9J08_001492	GO:0005737
B9J08_001492	GO:0031505
B9J08_001493	GO:0005737
B9J08_001493	GO:0005935
B9J08_001493	GO:0004672
B9J08_001493	GO:0005524
B9J08_001493	GO:0042802
B9J08_001493	GO:0006468
B9J08_001493	GO:0030036
B9J08_001493	GO:0030100
B9J08_001494	GO:0000781
B9J08_001494	GO:0000790
B9J08_001494	GO:0005656
B9J08_001494	GO:0005664
B9J08_001494	GO:0031261
B9J08_001494	GO:0032153
B9J08_001494	GO:0044732
B9J08_001494	GO:0003682
B9J08_001494	GO:0003688
B9J08_001494	GO:0006267
B9J08_001494	GO:0006270
B9J08_001494	GO:0006348
B9J08_001494	GO:0030466
B9J08_001494	GO:0051568
B9J08_001495	GO:0005666
B9J08_001495	GO:0005730
B9J08_001495	GO:0005829
B9J08_001495	GO:0003676
B9J08_001495	GO:0003899
B9J08_001495	GO:0008270
B9J08_001495	GO:0006386
B9J08_001495	GO:0042779
B9J08_001495	GO:0042797
B9J08_001497	GO:0000166
B9J08_001497	GO:0006396
B9J08_001498	GO:0005634
B9J08_001498	GO:0005829
B9J08_001499	GO:0016021
B9J08_001499	GO:0055085
B9J08_001501	GO:0003690
B9J08_001501	GO:0005524
B9J08_001501	GO:0015616
B9J08_001501	GO:0006281
B9J08_001501	GO:0007131
B9J08_001501	GO:0030491
B9J08_001501	GO:0032508
B9J08_001501	GO:0045144
B9J08_001502	GO:0005789
B9J08_001502	GO:0005829
B9J08_001502	GO:0036266
B9J08_001502	GO:0030433
B9J08_001502	GO:0071630
B9J08_001502	GO:0072671
B9J08_001503	GO:0004853
B9J08_001503	GO:0006782
B9J08_001506	GO:0000329
B9J08_001506	GO:0005829
B9J08_001506	GO:0016021
B9J08_001506	GO:0008237
B9J08_001506	GO:0046872
B9J08_001506	GO:0006508
B9J08_001507	GO:0005886
B9J08_001507	GO:0009277
B9J08_001507	GO:0031225
B9J08_001507	GO:0042124
B9J08_001507	GO:0005975
B9J08_001507	GO:0030476
B9J08_001509	GO:0005685
B9J08_001509	GO:0005829
B9J08_001509	GO:0071004
B9J08_001509	GO:0003729
B9J08_001509	GO:0006376
B9J08_001510	GO:0005783
B9J08_001510	GO:0016021
B9J08_001510	GO:0044446
B9J08_001510	GO:0004222
B9J08_001510	GO:0071586
B9J08_001511	GO:0016021
B9J08_001512	GO:0005730
B9J08_001512	GO:0030687
B9J08_001512	GO:0003723
B9J08_001512	GO:0004386
B9J08_001512	GO:0005524
B9J08_001512	GO:0000027
B9J08_001512	GO:0006364
B9J08_001513	GO:0005802
B9J08_001513	GO:0005829
B9J08_001513	GO:0030173
B9J08_001513	GO:0000042
B9J08_001513	GO:0006895
B9J08_001513	GO:0016050
B9J08_001513	GO:0043001
B9J08_001514	GO:0008289
B9J08_001514	GO:0016491
B9J08_001514	GO:0008152
B9J08_001515	GO:0016021
B9J08_001515	GO:0005506
B9J08_001515	GO:0016712
B9J08_001515	GO:0020037
B9J08_001515	GO:0055114
B9J08_001516	GO:0016021
B9J08_001516	GO:0016757
B9J08_001516	GO:0006486
B9J08_001518	GO:0004190
B9J08_001518	GO:0006508
B9J08_001519	GO:0016021
B9J08_001521	GO:0016021
B9J08_001521	GO:0006810
B9J08_001523	GO:0005783
B9J08_001523	GO:0016021
B9J08_001523	GO:0055085
B9J08_001524	GO:0005634
B9J08_001524	GO:0000981
B9J08_001524	GO:0008270
B9J08_001524	GO:0043565
B9J08_001524	GO:0006357
B9J08_001525	GO:0004497
B9J08_001525	GO:0005506
B9J08_001525	GO:0016705
B9J08_001525	GO:0020037
B9J08_001525	GO:0055114
B9J08_001526	GO:0016021
B9J08_001526	GO:0022857
B9J08_001526	GO:0055085
B9J08_001527	GO:0016021
B9J08_001527	GO:0022857
B9J08_001527	GO:0055085
B9J08_001528	GO:0016021
B9J08_001528	GO:0022857
B9J08_001528	GO:0055085
B9J08_001529	GO:0004553
B9J08_001529	GO:0005975
B9J08_001530	GO:0016021
B9J08_001530	GO:0015171
B9J08_001530	GO:0003333
B9J08_001532	GO:0016021
B9J08_001532	GO:0016787
B9J08_001533	GO:0016620
B9J08_001533	GO:0055114
B9J08_001534	GO:0004190
B9J08_001534	GO:0006508
B9J08_001535	GO:0010181
B9J08_001535	GO:0016491
B9J08_001535	GO:0055114
B9J08_001536	GO:0016021
B9J08_001537	GO:0016021
B9J08_001539	GO:0005634
B9J08_001539	GO:0003677
B9J08_001539	GO:0008270
B9J08_001539	GO:0006351
B9J08_001540	GO:0016829
B9J08_001540	GO:0008152
B9J08_001541	GO:0016021
B9J08_001542	GO:0016021
B9J08_001542	GO:0055085
B9J08_001543	GO:0005634
B9J08_001543	GO:0005829
B9J08_001543	GO:0004164
B9J08_001543	GO:0017183
B9J08_001543	GO:0032259
B9J08_001544	GO:0016021
B9J08_001545	GO:0008738
B9J08_001545	GO:0046872
B9J08_001546	GO:0004190
B9J08_001546	GO:0006508
B9J08_001547	GO:0016021
B9J08_001547	GO:0055085
B9J08_001548	GO:0016021
B9J08_001548	GO:0055085
B9J08_001550	GO:0016021
B9J08_001550	GO:0016491
B9J08_001550	GO:0055114
B9J08_001553	GO:0005739
B9J08_001553	GO:0004311
B9J08_001553	GO:0033386
B9J08_001554	GO:0016021
B9J08_001557	GO:0000781
B9J08_001557	GO:0031618
B9J08_001557	GO:0035327
B9J08_001557	GO:0000991
B9J08_001557	GO:0001073
B9J08_001557	GO:0003677
B9J08_001557	GO:0003746
B9J08_001557	GO:0031491
B9J08_001557	GO:0042393
B9J08_001557	GO:0000183
B9J08_001557	GO:0000414
B9J08_001557	GO:0000433
B9J08_001557	GO:0001178
B9J08_001557	GO:0006334
B9J08_001557	GO:0006338
B9J08_001557	GO:0006348
B9J08_001557	GO:0006368
B9J08_001557	GO:0006414
B9J08_001557	GO:0009267
B9J08_001557	GO:0016584
B9J08_001557	GO:0016973
B9J08_001557	GO:0030466
B9J08_001557	GO:0030702
B9J08_001557	GO:0031440
B9J08_001557	GO:0031454
B9J08_001557	GO:0031564
B9J08_001557	GO:0032968
B9J08_001557	GO:0034401
B9J08_001557	GO:0036170
B9J08_001557	GO:0036180
B9J08_001557	GO:0042789
B9J08_001557	GO:0043618
B9J08_001557	GO:0044382
B9J08_001557	GO:0051569
B9J08_001557	GO:0060303
B9J08_001557	GO:0070827
B9J08_001557	GO:0071216
B9J08_001557	GO:0071441
B9J08_001557	GO:0071931
B9J08_001557	GO:1900050
B9J08_001557	GO:1900111
B9J08_001557	GO:1900114
B9J08_001557	GO:1900436
B9J08_001557	GO:1900445
B9J08_001558	GO:0005739
B9J08_001558	GO:0016491
B9J08_001558	GO:0007005
B9J08_001558	GO:0055114
B9J08_001559	GO:0016021
B9J08_001560	GO:0005730
B9J08_001560	GO:0005829
B9J08_001560	GO:0030490
B9J08_001561	GO:0005739
B9J08_001561	GO:0000049
B9J08_001561	GO:0003743
B9J08_001561	GO:0003924
B9J08_001561	GO:0005525
B9J08_001561	GO:0006413
B9J08_001561	GO:0032543
B9J08_001562	GO:0000775
B9J08_001562	GO:0005634
B9J08_001562	GO:0031431
B9J08_001562	GO:0003688
B9J08_001562	GO:0008270
B9J08_001562	GO:0043539
B9J08_001562	GO:0001100
B9J08_001562	GO:0006270
B9J08_001562	GO:0006279
B9J08_001562	GO:0060903
B9J08_001562	GO:0071902
B9J08_001563	GO:0034448
B9J08_001563	GO:0007165
B9J08_001563	GO:0016237
B9J08_001564	GO:0005634
B9J08_001564	GO:0005737
B9J08_001564	GO:0019005
B9J08_001564	GO:0004842
B9J08_001564	GO:0005524
B9J08_001564	GO:0016874
B9J08_001564	GO:0042803
B9J08_001564	GO:0000086
B9J08_001564	GO:0000209
B9J08_001564	GO:0031146
B9J08_001564	GO:0042787
B9J08_001564	GO:0051865
B9J08_001565	GO:0005623
B9J08_001565	GO:0009055
B9J08_001565	GO:0015035
B9J08_001565	GO:0045454
B9J08_001565	GO:0055114
B9J08_001566	GO:0000781
B9J08_001566	GO:0005789
B9J08_001566	GO:0005829
B9J08_001566	GO:0005844
B9J08_001566	GO:0001965
B9J08_001566	GO:0003729
B9J08_001566	GO:0000750
B9J08_001566	GO:0006348
B9J08_001566	GO:0008298
B9J08_001566	GO:0030466
B9J08_001566	GO:0043577
B9J08_001566	GO:0045141
B9J08_001567	GO:0016021
B9J08_001567	GO:0000102
B9J08_001567	GO:0042883
B9J08_001567	GO:0044690
B9J08_001567	GO:1902475
B9J08_001568	GO:0005762
B9J08_001568	GO:0003735
B9J08_001568	GO:0009060
B9J08_001569	GO:0005634
B9J08_001569	GO:0000981
B9J08_001569	GO:0008270
B9J08_001569	GO:0006357
B9J08_001570	GO:0000907
B9J08_001570	GO:0000908
B9J08_001570	GO:0044273
B9J08_001570	GO:0055114
B9J08_001571	GO:0000907
B9J08_001571	GO:0000908
B9J08_001571	GO:0044273
B9J08_001571	GO:0055114
B9J08_001572	GO:0005934
B9J08_001572	GO:0005935
B9J08_001572	GO:0030479
B9J08_001572	GO:0043332
B9J08_001572	GO:0005509
B9J08_001572	GO:0043130
B9J08_001572	GO:0006897
B9J08_001572	GO:0030968
B9J08_001572	GO:0032467
B9J08_001573	GO:0019013
B9J08_001573	GO:0031429
B9J08_001573	GO:0009982
B9J08_001573	GO:0034513
B9J08_001573	GO:0006364
B9J08_001573	GO:0031120
B9J08_001573	GO:0035690
B9J08_001574	GO:0005525
B9J08_001575	GO:0016021
B9J08_001576	GO:0005628
B9J08_001576	GO:0005634
B9J08_001576	GO:0005768
B9J08_001576	GO:0004630
B9J08_001576	GO:0032266
B9J08_001576	GO:0000753
B9J08_001576	GO:0006654
B9J08_001576	GO:0006887
B9J08_001576	GO:0030334
B9J08_001576	GO:0031321
B9J08_001576	GO:0048017
B9J08_001576	GO:0050764
B9J08_001577	GO:0030134
B9J08_001577	GO:0030173
B9J08_001577	GO:0030176
B9J08_001577	GO:0031965
B9J08_001577	GO:0097020
B9J08_001577	GO:0006486
B9J08_001577	GO:0006888
B9J08_001577	GO:0031505
B9J08_001577	GO:0045053
B9J08_001578	GO:0005737
B9J08_001578	GO:0004414
B9J08_001578	GO:0009086
B9J08_001579	GO:0005789
B9J08_001579	GO:0016021
B9J08_001579	GO:0019915
B9J08_001580	GO:0005634
B9J08_001580	GO:0005737
B9J08_001580	GO:0004722
B9J08_001580	GO:0046872
B9J08_001580	GO:0000001
B9J08_001580	GO:0000173
B9J08_001580	GO:0000750
B9J08_001580	GO:0006388
B9J08_001580	GO:0006470
B9J08_001581	GO:0016021
B9J08_001581	GO:0044464
B9J08_001581	GO:0005524
B9J08_001581	GO:0008556
B9J08_001581	GO:0046872
B9J08_001581	GO:0006875
B9J08_001581	GO:0030001
B9J08_001581	GO:0030004
B9J08_001581	GO:0090662
B9J08_001581	GO:1902600
B9J08_001582	GO:0016787
B9J08_001584	GO:0031305
B9J08_001584	GO:0051082
B9J08_001584	GO:0009060
B9J08_001584	GO:0033617
B9J08_001585	GO:0000329
B9J08_001585	GO:0005768
B9J08_001585	GO:0030897
B9J08_001585	GO:0017112
B9J08_001585	GO:0035091
B9J08_001585	GO:0006624
B9J08_001585	GO:0006886
B9J08_001585	GO:0016192
B9J08_001585	GO:0032889
B9J08_001585	GO:0034727
B9J08_001585	GO:0035542
B9J08_001585	GO:0042144
B9J08_001585	GO:0043547
B9J08_001586	GO:0005801
B9J08_001586	GO:0016020
B9J08_001586	GO:0017119
B9J08_001586	GO:0032153
B9J08_001586	GO:0000301
B9J08_001586	GO:0006886
B9J08_001586	GO:0006888
B9J08_001586	GO:0016236
B9J08_001586	GO:0030242
B9J08_001586	GO:0032258
B9J08_001587	GO:0000781
B9J08_001587	GO:0031298
B9J08_001587	GO:0003688
B9J08_001587	GO:0003697
B9J08_001587	GO:0000727
B9J08_001587	GO:0006270
B9J08_001587	GO:0006271
B9J08_001587	GO:0006348
B9J08_001587	GO:0030466
B9J08_001588	GO:0016020
B9J08_001588	GO:0005506
B9J08_001588	GO:0016712
B9J08_001588	GO:0020037
B9J08_001588	GO:0055114
B9J08_001589	GO:0005634
B9J08_001589	GO:0005737
B9J08_001590	GO:0016021
B9J08_001591	GO:0005737
B9J08_001591	GO:0004351
B9J08_001591	GO:0005516
B9J08_001591	GO:0030170
B9J08_001591	GO:0006538
B9J08_001591	GO:0034599
B9J08_001592	GO:0000139
B9J08_001592	GO:0005789
B9J08_001592	GO:0016021
B9J08_001592	GO:0030659
B9J08_001592	GO:0008643
B9J08_001593	GO:0005635
B9J08_001593	GO:0008536
B9J08_001593	GO:0006611
B9J08_001593	GO:0006886
B9J08_001594	GO:0016602
B9J08_001594	GO:0000978
B9J08_001594	GO:0000979
B9J08_001594	GO:0001077
B9J08_001594	GO:0000436
B9J08_001594	GO:0006366
B9J08_001594	GO:0033217
B9J08_001594	GO:0043457
B9J08_001597	GO:0030686
B9J08_001598	GO:0005739
B9J08_001598	GO:0016491
B9J08_001598	GO:0050660
B9J08_001598	GO:0055114
B9J08_001598	GO:0070899
B9J08_001600	GO:0016021
B9J08_001600	GO:0006810
B9J08_001601	GO:0000790
B9J08_001601	GO:0043596
B9J08_001601	GO:0003682
B9J08_001601	GO:0008080
B9J08_001601	GO:0006260
B9J08_001601	GO:0006275
B9J08_001601	GO:0006302
B9J08_001601	GO:0007076
B9J08_001601	GO:0007088
B9J08_001601	GO:0018393
B9J08_001601	GO:0032200
B9J08_001601	GO:0034087
B9J08_001601	GO:0070058
B9J08_001602	GO:0005634
B9J08_001602	GO:0004514
B9J08_001602	GO:0042802
B9J08_001602	GO:0034354
B9J08_001603	GO:0005680
B9J08_001603	GO:0005739
B9J08_001603	GO:0005829
B9J08_001603	GO:0030234
B9J08_001603	GO:0031145
B9J08_001603	GO:0031497
B9J08_001604	GO:0042546
B9J08_001605	GO:0005622
B9J08_001605	GO:0004357
B9J08_001605	GO:0006750
B9J08_001605	GO:0042542
B9J08_001605	GO:0046686
B9J08_001606	GO:0005737
B9J08_001606	GO:0004637
B9J08_001606	GO:0004641
B9J08_001606	GO:0005524
B9J08_001606	GO:0046872
B9J08_001606	GO:0006189
B9J08_001606	GO:0009113
B9J08_001607	GO:0005762
B9J08_001607	GO:0003723
B9J08_001607	GO:0003735
